Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['harkness', 'buck harne', 'buck harkness', 'buck', 'harne']",nelson mandela,0,0.33,incorrect,nelson mandela,0,0.33,incorrect,jesus,0,0.46,incorrect,jesus,0,0.46,incorrect,lebaka,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.46,incorrect,narendra modi,0,0.33,incorrect,ram,0,0.25,incorrect,madagaska,0,0.24,incorrect,madagascar,0,0.3,incorrect,nelson mandela,0,0.33,incorrect,jesus,0,0.46,incorrect,god,0,0.0,incorrect,jesus,0,0.46,incorrect,ram,0,0.25,incorrect,madagascar,0,0.3,incorrect,tom sawyer,0,0.3,incorrect,london,0,0.18,incorrect,sultan,0,0.38,incorrect,suleyman,0,0.33,incorrect,dam nguoi,0,0.29,incorrect,duong,0,0.27,incorrect,el capitan,0,0.3,incorrect,carlos,0,0.43,incorrect,london,0,0.18,incorrect,suleyman,0,0.33,incorrect,duong,0,0.27,incorrect,carlos,0,0.43,incorrect
"['lizabeth', 'elizabeth']",john,0,0.17,incorrect,ke,0,0.2,incorrect,emily,0,0.29,incorrect,john,0,0.17,incorrect,sam,0,0.18,incorrect,jesus,0,0.15,incorrect,shakespeare,0,0.3,incorrect,jesus,0,0.15,incorrect,beauty,0,0.43,incorrect,arjun,0,0.15,incorrect,madagascar,0,0.11,incorrect,madagascar,0,0.11,incorrect,ke,0,0.2,incorrect,john,0,0.17,incorrect,jesus,0,0.15,incorrect,jesus,0,0.15,incorrect,arjun,0,0.15,incorrect,madagascar,0,0.11,incorrect,mary,0,0.17,incorrect,scarlett,0,0.38,incorrect,ali,0,0.36,incorrect,ali,0,0.36,incorrect,con be,0,0.29,incorrect,nguyen du,0,0.12,incorrect,maria,0,0.31,incorrect,febril,0,0.27,incorrect,scarlett,0,0.38,incorrect,ali,0,0.36,incorrect,nguyen du,0,0.12,incorrect,febril,0,0.27,incorrect
"['peter wilks', 'wilks', 'peter', 'bay', 'bay peter wilks']",moses,0,0.25,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,adam,0,0.29,incorrect,nelson mandela,0,0.24,incorrect,moses,0,0.25,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,ram,0,0.33,incorrect,ram,0,0.33,incorrect,andriamatoa,0,0.23,incorrect,maria,0,0.3,incorrect,moses,0,0.25,incorrect,adam,0,0.29,incorrect,moses,0,0.25,incorrect,jesus,0,0.25,incorrect,ram,0,0.33,incorrect,maria,0,0.3,incorrect,wemmick,0,0.5,incorrect,mr.,0,0.25,incorrect,istanbul,0,0.31,incorrect,osman,0,0.25,incorrect,duc phat,0,0.31,incorrect,duc,0,0.0,incorrect,don quijote,0,0.25,incorrect,don quijote,0,0.25,incorrect,mr.,0,0.25,incorrect,osman,0,0.25,incorrect,duc,0,0.0,incorrect,don quijote,0,0.25,incorrect
"['willia', 'william']",nelson mandela,0,0.3,incorrect,nelson mandela,0,0.3,incorrect,otosi,0,0.18,incorrect,osugbon,0,0.0,incorrect,nelson mandela,0,0.3,incorrect,joseph,0,0.0,incorrect,taata,0,0.18,incorrect,jesus,0,0.0,incorrect,ram,0,0.4,incorrect,rabindranath tagore,0,0.16,incorrect,mahatma gandhi,0,0.19,incorrect,ramayana,0,0.27,incorrect,nelson mandela,0,0.3,incorrect,osugbon,0,0.0,incorrect,joseph,0,0.0,incorrect,jesus,0,0.0,incorrect,rabindranath tagore,0,0.16,incorrect,ramayana,0,0.27,incorrect,uncle tom's cabin,0,0.17,incorrect,hamlet,0,0.31,incorrect,ali,0,0.44,incorrect,ali,0,0.44,incorrect,chu,0,0.0,incorrect,nguyen du,0,0.0,incorrect,pobre,0,0.0,incorrect,funeral,0,0.15,incorrect,hamlet,0,0.31,incorrect,ali,0,0.44,incorrect,nguyen du,0,0.0,incorrect,funeral,0,0.15,incorrect
['harvey'],moses,0,0.18,incorrect,moses,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,moses,0,0.18,incorrect,moses,0,0.18,incorrect,jesus,0,0.18,incorrect,england,0,0.15,incorrect,rajkumar hirani,0,0.19,incorrect,raja,0,0.2,incorrect,madagascar,0,0.25,incorrect,rasolon'andrianjaka,0,0.16,incorrect,moses,0,0.18,incorrect,jesus,0,0.18,incorrect,moses,0,0.18,incorrect,england,0,0.15,incorrect,raja,0,0.2,incorrect,rasolon'andrianjaka,0,0.16,incorrect,tom sawyer,0,0.25,incorrect,queen victoria,0,0.1,incorrect,napolyon,0,0.29,incorrect,ali,0,0.22,incorrect,lao,0,0.22,incorrect,ong,0,0.0,incorrect,carlos,0,0.33,incorrect,inglaterra,0,0.25,incorrect,queen victoria,0,0.1,incorrect,ali,0,0.22,incorrect,ong,0,0.0,incorrect,inglaterra,0,0.25,incorrect
['susan'],moses,0,0.4,incorrect,moses,0,0.4,incorrect,oduduwa,0,0.33,incorrect,oluwasogba,0,0.4,incorrect,nyakang,0,0.33,incorrect,mokopong,0,0.15,incorrect,maui,0,0.22,incorrect,maori,0,0.2,incorrect,ram,0,0.25,incorrect,rabbits,0,0.17,incorrect,rakoto,0,0.18,incorrect,randrianjaka,0,0.24,incorrect,moses,0,0.4,incorrect,oluwasogba,0,0.4,incorrect,mokopong,0,0.15,incorrect,maori,0,0.2,incorrect,rabbits,0,0.17,incorrect,randrianjaka,0,0.24,incorrect,queen,0,0.4,incorrect,queen,0,0.4,incorrect,murat,0,0.4,incorrect,ulus,0,0.44,incorrect,hoang hau,0,0.29,incorrect,nguyen du,0,0.29,incorrect,la reina,0,0.31,incorrect,elvis,0,0.2,incorrect,queen,0,0.4,incorrect,ulus,0,0.44,incorrect,nguyen du,0,0.29,incorrect,elvis,0,0.2,incorrect
"['mary jan', 'jane', 'mary', 'jan', 'mary jane']",david,0,0.25,incorrect,empa,0,0.5,incorrect,prince,0,0.4,incorrect,yoruba,0,0.29,incorrect,mokgosi,0,0.18,incorrect,mma ntswaneng,0,0.55,incorrect,samoa,0,0.44,incorrect,tu,0,0.0,incorrect,elizabeth,0,0.31,incorrect,shakespeare,0,0.3,incorrect,andriana,0,0.5,incorrect,rihana,0,0.44,incorrect,empa,0,0.5,incorrect,yoruba,0,0.29,incorrect,mma ntswaneng,0,0.55,incorrect,tu,0,0.0,incorrect,shakespeare,0,0.3,incorrect,rihana,0,0.44,incorrect,queen,0,0.25,incorrect,walter scott,0,0.3,incorrect,kral,0,0.33,incorrect,yordam,0,0.29,incorrect,nguyen du,0,0.31,incorrect,nguyen du,0,0.31,incorrect,la reina,0,0.38,incorrect,don quijote,0,0.3,incorrect,walter scott,0,0.3,incorrect,yordam,0,0.29,incorrect,nguyen du,0,0.31,incorrect,don quijote,0,0.3,incorrect
"['mary jane', 'mary', 'jane']",moses,0,0.29,incorrect,jesus,0,0.44,incorrect,oduduwa,0,0.18,incorrect,oyinbo,0,0.27,incorrect,nelson mandela,0,0.35,incorrect,south africa,0,0.29,incorrect,maori,0,0.67,incorrect,ua,0,0.33,incorrect,gold,0,0.0,incorrect,rajasthan,0,0.46,incorrect,madagascar,0,0.43,incorrect,madagascar,0,0.43,incorrect,jesus,0,0.44,incorrect,oyinbo,0,0.27,incorrect,south africa,0,0.29,incorrect,ua,0,0.33,incorrect,rajasthan,0,0.46,incorrect,madagascar,0,0.43,incorrect,huck,0,0.0,incorrect,washington,0,0.29,incorrect,nehir,0,0.44,incorrect,murat,0,0.44,incorrect,co,0,0.0,incorrect,the,0,0.29,incorrect,el rey,0,0.4,incorrect,rey,0,0.57,incorrect,washington,0,0.29,incorrect,murat,0,0.44,incorrect,the,0,0.29,incorrect,rey,0,0.57,incorrect
"['bayan', 'bartley', 'bayan bartley', 'barley']",joseph,0,0.17,incorrect,christmas,0,0.25,incorrect,ogun,0,0.22,incorrect,ogun,0,0.22,incorrect,setso,0,0.18,incorrect,south africa,0,0.24,incorrect,victoria,0,0.15,incorrect,jesus,0,0.18,incorrect,ramabai,0,0.4,incorrect,ram,0,0.25,incorrect,ratsimandrava,0,0.33,incorrect,madagascar,0,0.35,incorrect,christmas,0,0.25,incorrect,ogun,0,0.22,incorrect,south africa,0,0.24,incorrect,jesus,0,0.18,incorrect,ram,0,0.25,incorrect,madagascar,0,0.35,incorrect,douglas,0,0.17,incorrect,elizabeth,0,0.27,incorrect,anne,0,0.44,incorrect,evren,0,0.36,incorrect,nguyen thi thanh nhan,0,0.29,incorrect,nguyen thi thanh nhan,0,0.29,incorrect,martinez,0,0.53,incorrect,madrid,0,0.33,incorrect,elizabeth,0,0.27,incorrect,evren,0,0.36,incorrect,nguyen thi thanh nhan,0,0.29,incorrect,madrid,0,0.33,incorrect
"['mary jane', 'mary', 'jane']",jesus,0,0.44,incorrect,hamlet,0,0.4,incorrect,ogun,0,0.25,incorrect,ogun,0,0.25,incorrect,moses,0,0.29,incorrect,ke,0,0.33,incorrect,senee,0,0.44,incorrect,ma,0,0.67,incorrect,under-taker,0,0.3,incorrect,rajasthan,0,0.46,incorrect,david copperfield,0,0.23,incorrect,jesus,0,0.44,incorrect,hamlet,0,0.4,incorrect,ogun,0,0.25,incorrect,ke,0,0.33,incorrect,ma,0,0.67,incorrect,rajasthan,0,0.46,incorrect,jesus,0,0.44,incorrect,elizabeth,0,0.31,incorrect,hamlet,0,0.4,incorrect,kral,0,0.31,incorrect,diyelim,0,0.25,incorrect,nguyen huy tuong,0,0.24,incorrect,nguyen du,0,0.31,incorrect,el rey,0,0.4,incorrect,rey,0,0.57,incorrect,hamlet,0,0.4,incorrect,diyelim,0,0.25,incorrect,nguyen du,0,0.31,incorrect,rey,0,0.57,incorrect
"['levi', 'ben', 'bell', 'levi ben', 'levi bell']",god,0,0.0,incorrect,denver,0,0.44,incorrect,barack obama,0,0.2,incorrect,denver,0,0.44,incorrect,washington,0,0.22,incorrect,washington,0,0.22,incorrect,washington,0,0.22,incorrect,paris,0,0.22,incorrect,king,0,0.33,incorrect,thomas,0,0.0,incorrect,david,0,0.44,incorrect,david,0,0.44,incorrect,denver,0,0.44,incorrect,denver,0,0.44,incorrect,washington,0,0.22,incorrect,paris,0,0.22,incorrect,thomas,0,0.0,incorrect,david,0,0.44,incorrect,colonel,0,0.38,incorrect,mark twain,0,0.22,incorrect,avukat,0,0.2,incorrect,ataturk,0,0.0,incorrect,washington,0,0.22,incorrect,ong,0,0.33,incorrect,el abogado,0,0.33,incorrect,carlos,0,0.2,incorrect,mark twain,0,0.22,incorrect,ataturk,0,0.0,incorrect,ong,0,0.33,incorrect,carlos,0,0.2,incorrect
"['tim collins', 'tim', 'collins']",christopher columbus,0,0.39,incorrect,jesus,0,0.17,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,boat,0,0.29,incorrect,jesus,0,0.17,incorrect,moana,0,0.38,incorrect,maori,0,0.38,incorrect,ram,0,0.33,incorrect,ram,0,0.33,incorrect,andriamampianina,0,0.3,incorrect,madagascar,0,0.19,incorrect,jesus,0,0.17,incorrect,john,0,0.36,incorrect,jesus,0,0.17,incorrect,maori,0,0.38,incorrect,ram,0,0.33,incorrect,madagascar,0,0.19,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,ali,0,0.4,incorrect,ali,0,0.4,incorrect,nguyen van an,0,0.17,incorrect,nguyen hue,0,0.12,incorrect,cristo,0,0.46,incorrect,de,0,0.0,incorrect,john,0,0.36,incorrect,ali,0,0.4,incorrect,nguyen hue,0,0.12,incorrect,de,0,0.0,incorrect
"['peter wilks', 'peter', 'wilks']",god,0,0.0,incorrect,jesus,0,0.25,incorrect,nigeria,0,0.33,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,selefera,0,0.46,incorrect,jesus,0,0.25,incorrect,samoa,0,0.2,incorrect,sonaak,0,0.18,incorrect,narendra modi,0,0.33,incorrect,jesus,0,0.25,incorrect,andry,0,0.2,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,selefera,0,0.46,incorrect,samoa,0,0.2,incorrect,narendra modi,0,0.33,incorrect,andry,0,0.2,incorrect,bank,0,0.22,incorrect,washington,0,0.27,incorrect,recep ivedik,0,0.43,incorrect,torbayi,0,0.33,incorrect,nguyen phu trong,0,0.29,incorrect,dong,0,0.0,incorrect,oro,0,0.25,incorrect,carlos,0,0.36,incorrect,washington,0,0.27,incorrect,torbayi,0,0.33,incorrect,dong,0,0.0,incorrect,carlos,0,0.36,incorrect
['william'],donald duck,0,0.11,incorrect,jesus,0,0.0,incorrect,oduduwa,0,0.29,incorrect,ogun,0,0.0,incorrect,noah,0,0.18,incorrect,mosha,0,0.17,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,charlie chaplin,0,0.27,incorrect,shakespeare,0,0.11,incorrect,maria,0,0.33,incorrect,maria,0,0.33,incorrect,jesus,0,0.0,incorrect,ogun,0,0.0,incorrect,mosha,0,0.17,incorrect,jesus,0,0.0,incorrect,shakespeare,0,0.11,incorrect,maria,0,0.33,incorrect,tom sawyer,0,0.12,incorrect,shakespeare,0,0.11,incorrect,osman,0,0.17,incorrect,mustafa kemal ataturk,0,0.14,incorrect,nguyen du,0,0.0,incorrect,duc than,0,0.13,incorrect,carlos,0,0.15,incorrect,don quijote,0,0.11,incorrect,shakespeare,0,0.11,incorrect,mustafa kemal ataturk,0,0.14,incorrect,duc than,0,0.13,incorrect,don quijote,0,0.11,incorrect
['hines'],job,0,0.0,incorrect,qetellong,0,0.14,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,noah,0,0.22,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,church,0,0.18,incorrect,albert einstein,0,0.3,incorrect,shah rukh khan,0,0.21,incorrect,andriamanelo,0,0.35,incorrect,madagascar,0,0.13,incorrect,qetellong,0,0.14,incorrect,jesus,0,0.4,incorrect,jesus,0,0.4,incorrect,church,0,0.18,incorrect,shah rukh khan,0,0.21,incorrect,madagascar,0,0.13,incorrect,tom,0,0.0,incorrect,scrooge,0,0.17,incorrect,ben,0,0.25,incorrect,murat yilmaz,0,0.12,incorrect,nguyen huu hanh,0,0.2,incorrect,nguyen,0,0.36,incorrect,la gente,0,0.31,incorrect,albert camus,0,0.24,incorrect,scrooge,0,0.17,incorrect,murat yilmaz,0,0.12,incorrect,nguyen,0,0.36,incorrect,albert camus,0,0.24,incorrect
['tom'],jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,yoruba,0,0.22,incorrect,oyinbo,0,0.22,incorrect,bobedi,0,0.22,incorrect,ngwanaka,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,mary,0,0.29,incorrect,mother,0,0.22,incorrect,andriamanelo,0,0.13,incorrect,andriamanelo,0,0.13,incorrect,jesus,0,0.0,incorrect,oyinbo,0,0.22,incorrect,ngwanaka,0,0.0,incorrect,jesus,0,0.0,incorrect,mother,0,0.22,incorrect,andriamanelo,0,0.13,incorrect,uncle,0,0.0,incorrect,emily,0,0.25,incorrect,abi,0,0.0,incorrect,annem,0,0.25,incorrect,hoang,0,0.25,incorrect,chua,0,0.0,incorrect,carlos,0,0.22,incorrect,maria,0,0.25,incorrect,emily,0,0.25,incorrect,annem,0,0.25,incorrect,chua,0,0.0,incorrect,maria,0,0.25,incorrect
"['sally', 'aunt sally', 'aunt', 'saly', 'teyze', 'sally teyze']",london,0,0.2,incorrect,south africa,0,0.36,incorrect,ogun,0,0.5,incorrect,nigeria,0,0.24,incorrect,wharf,0,0.22,incorrect,harbour,0,0.36,incorrect,maori,0,0.22,incorrect,maori,0,0.22,incorrect,gngaa,0,0.27,incorrect,ganga,0,0.44,incorrect,madagascar,0,0.3,incorrect,queenstown,0,0.43,incorrect,south africa,0,0.36,incorrect,nigeria,0,0.24,incorrect,harbour,0,0.36,incorrect,maori,0,0.22,incorrect,ganga,0,0.44,incorrect,queenstown,0,0.43,incorrect,huck,0,0.25,incorrect,london,0,0.2,incorrect,deniz,0,0.4,incorrect,istanbul,0,0.5,incorrect,den,0,0.29,incorrect,thi,0,0.29,incorrect,tia,0,0.31,incorrect,madrid,0,0.2,incorrect,london,0,0.2,incorrect,istanbul,0,0.5,incorrect,thi,0,0.29,incorrect,madrid,0,0.2,incorrect
"['bayan', 'señora', 'bayan phelps', 'phelps', 'señora phelps']",jesus,0,0.36,incorrect,moses,0,0.36,incorrect,aladdin,0,0.5,incorrect,mary,0,0.44,incorrect,mother,0,0.33,incorrect,moses,0,0.36,incorrect,maui,0,0.22,incorrect,tu,0,0.0,incorrect,ram,0,0.44,incorrect,ram,0,0.44,incorrect,moses,0,0.36,incorrect,maria,0,0.4,incorrect,moses,0,0.36,incorrect,mary,0,0.44,incorrect,moses,0,0.36,incorrect,tu,0,0.0,incorrect,ram,0,0.44,incorrect,maria,0,0.4,incorrect,wool,0,0.24,incorrect,elizabeth,0,0.27,incorrect,ibrahim,0,0.33,incorrect,ali,0,0.27,incorrect,nguyen thi thanh hien,0,0.36,incorrect,nguyen thi kim ngan,0,0.26,incorrect,la sombra,0,0.53,incorrect,alberto,0,0.31,incorrect,elizabeth,0,0.27,incorrect,ali,0,0.27,incorrect,nguyen thi kim ngan,0,0.26,incorrect,alberto,0,0.31,incorrect
['tom'],john,0,0.29,incorrect,hamlet,0,0.22,incorrect,jack,0,0.0,incorrect,ogun,0,0.29,incorrect,shakespeare,0,0.0,incorrect,yaba,0,0.0,incorrect,maui,0,0.29,incorrect,maori,0,0.25,incorrect,ramayani,0,0.18,incorrect,ram,0,0.33,incorrect,mickey,0,0.22,incorrect,madagascar,0,0.15,incorrect,hamlet,0,0.22,incorrect,ogun,0,0.29,incorrect,yaba,0,0.0,incorrect,maori,0,0.25,incorrect,ram,0,0.33,incorrect,madagascar,0,0.15,incorrect,huck,0,0.0,incorrect,john,0,0.29,incorrect,ali,0,0.0,incorrect,murat,0,0.25,incorrect,thang ba kien,0,0.12,incorrect,duong,0,0.25,incorrect,tom,1,1.0,correct,andres,0,0.0,incorrect,john,0,0.29,incorrect,murat,0,0.25,incorrect,duong,0,0.25,incorrect,andres,0,0.0,incorrect
['tom'],merlin,0,0.22,incorrect,china,0,0.0,incorrect,john,0,0.29,incorrect,ogun,0,0.29,incorrect,moses,0,0.25,incorrect,moses,0,0.25,incorrect,jesus,0,0.0,incorrect,maui,0,0.29,incorrect,lomdd'ii,0,0.36,incorrect,ram,0,0.33,incorrect,pyotr,0,0.25,incorrect,pyotr,0,0.25,incorrect,china,0,0.0,incorrect,ogun,0,0.29,incorrect,moses,0,0.25,incorrect,maui,0,0.29,incorrect,ram,0,0.33,incorrect,pyotr,0,0.25,incorrect,tom,1,1.0,correct,will,0,0.0,incorrect,yusuf,0,0.0,incorrect,yusuf,0,0.0,incorrect,thang bay,0,0.17,incorrect,thang,0,0.25,incorrect,lucas,0,0.0,incorrect,luna,0,0.0,incorrect,will,0,0.0,incorrect,yusuf,0,0.0,incorrect,thang,0,0.25,incorrect,luna,0,0.0,incorrect
['tom'],nelson mandela,0,0.24,incorrect,moses,0,0.25,incorrect,jesus,0,0.0,incorrect,ogun,0,0.29,incorrect,nelson mandela,0,0.24,incorrect,moshoeshoe,0,0.15,incorrect,jesus,0,0.0,incorrect,maui,0,0.29,incorrect,ram,0,0.33,incorrect,ram,0,0.33,incorrect,maria,0,0.25,incorrect,maria,0,0.25,incorrect,moses,0,0.25,incorrect,ogun,0,0.29,incorrect,moshoeshoe,0,0.15,incorrect,maui,0,0.29,incorrect,ram,0,0.33,incorrect,maria,0,0.25,incorrect,huck,0,0.0,incorrect,david,0,0.0,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,thang hung,0,0.15,incorrect,the,0,0.33,incorrect,el,0,0.0,incorrect,carlos,0,0.22,incorrect,david,0,0.0,incorrect,ali,0,0.0,incorrect,the,0,0.33,incorrect,carlos,0,0.22,incorrect
['tom'],jesus,0,0.0,incorrect,moses,0,0.25,incorrect,jesus,0,0.0,incorrect,oduduwa,0,0.2,incorrect,david,0,0.0,incorrect,botswana,0,0.18,incorrect,jesus,0,0.0,incorrect,maui,0,0.29,incorrect,hiiro,0,0.25,incorrect,shivaji,0,0.0,incorrect,madagascar,0,0.15,incorrect,madagascar,0,0.15,incorrect,moses,0,0.25,incorrect,oduduwa,0,0.2,incorrect,botswana,0,0.18,incorrect,maui,0,0.29,incorrect,shivaji,0,0.0,incorrect,madagascar,0,0.15,incorrect,huck,0,0.0,incorrect,tom sawyer,0,0.46,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,duc,0,0.0,incorrect,den,0,0.0,incorrect,tom sawyer,0,0.46,incorrect,sancho,0,0.22,incorrect,tom sawyer,0,0.46,incorrect,ali,0,0.0,incorrect,den,0,0.0,incorrect,sancho,0,0.22,incorrect
"['sally', 'aunt sally', 'aunt', 'saly', 'teyze', 'sally teyze']",washington,0,0.43,incorrect,george washington,0,0.29,incorrect,yoruba,0,0.25,incorrect,yoruba,0,0.25,incorrect,jesus,0,0.27,incorrect,jesus,0,0.27,incorrect,jesus,0,0.27,incorrect,jesus,0,0.27,incorrect,baabaa,0,0.25,incorrect,ram,0,0.29,incorrect,jerusalem,0,0.46,incorrect,jerusalem,0,0.46,incorrect,george washington,0,0.29,incorrect,yoruba,0,0.25,incorrect,jesus,0,0.27,incorrect,jesus,0,0.27,incorrect,ram,0,0.29,incorrect,jerusalem,0,0.46,incorrect,aunt polly,0,0.8,correct,abraham lincoln,0,0.32,incorrect,yusuf,0,0.27,incorrect,merdiven,0,0.31,incorrect,di,0,0.0,incorrect,tran,0,0.5,incorrect,tia sofia,0,0.42,incorrect,carlos,0,0.4,incorrect,abraham lincoln,0,0.32,incorrect,merdiven,0,0.31,incorrect,tran,0,0.5,incorrect,carlos,0,0.4,incorrect
