Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['alicia', 'alice']",disney,0,0.36,incorrect,oduduwa,0,0.17,incorrect,mma,0,0.25,incorrect,jesus,0,0.2,incorrect,rani,0,0.44,incorrect,albert einstein,0,0.4,incorrect,alice,1,1.0,correct,alcott,0,0.55,incorrect,muhtesem,0,0.15,incorrect,ali,0,0.75,correct,nhung,0,0.0,incorrect,nguyen du,0,0.14,incorrect,aladino,0,0.5,incorrect,galileo,0,0.67,incorrect,alcott,0,0.55,incorrect,ali,0,0.75,correct,nguyen du,0,0.14,incorrect,galileo,0,0.67,incorrect
"['alicia', 'alice']",galileo,0,0.67,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,dracula,0,0.46,incorrect,donald duck,0,0.38,incorrect,alice,1,1.0,correct,drink,0,0.2,incorrect,adam,0,0.4,incorrect,ic,0,0.57,incorrect,chia khoa,0,0.4,incorrect,nguyen du,0,0.14,incorrect,jorge,0,0.2,incorrect,newton,0,0.18,incorrect,drink,0,0.2,incorrect,ic,0,0.57,incorrect,nguyen du,0,0.14,incorrect,newton,0,0.18,incorrect
"['alicia', 'alice']",winnie-the-pooh,0,0.2,incorrect,winnie-the-pooh,0,0.2,incorrect,mosola,0,0.33,incorrect,maori,0,0.4,incorrect,gopaal,0,0.36,incorrect,manoro,0,0.18,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,ali,0,0.75,correct,murat,0,0.2,incorrect,nguyen huy tuong,0,0.1,incorrect,khoc,0,0.22,incorrect,alice,1,1.0,correct,maria,0,0.55,incorrect,alice,1,1.0,correct,murat,0,0.2,incorrect,khoc,0,0.22,incorrect,maria,0,0.55,incorrect
"['alicia', 'alice']",goldilocks,0,0.4,incorrect,goldilocks,0,0.4,incorrect,aladdin,0,0.5,incorrect,moses,0,0.2,incorrect,geppetto,0,0.15,incorrect,shakespeare,0,0.25,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,corek,0,0.4,incorrect,murat,0,0.2,incorrect,nang,0,0.22,incorrect,nguyen du,0,0.14,incorrect,lucy,0,0.44,incorrect,anna,0,0.4,incorrect,alice,1,1.0,correct,murat,0,0.2,incorrect,nguyen du,0,0.14,incorrect,anna,0,0.4,incorrect
"['alicia', 'alice']",moses,0,0.2,incorrect,jesus,0,0.2,incorrect,nelson mandela,0,0.3,incorrect,jesus,0,0.2,incorrect,kek,0,0.25,incorrect,madagascar,0,0.38,incorrect,alice,1,1.0,correct,emily,0,0.2,incorrect,orhan pamuk,0,0.24,incorrect,mu,0,0.0,incorrect,nang,0,0.22,incorrect,nguyen huu huong,0,0.1,incorrect,la vida,0,0.46,incorrect,al,0,0.57,incorrect,emily,0,0.2,incorrect,mu,0,0.0,incorrect,nguyen huu huong,0,0.1,incorrect,al,0,0.57,incorrect
['dodo'],setso,0,0.22,incorrect,oduduwa,0,0.36,incorrect,setso,0,0.22,incorrect,tupou,0,0.22,incorrect,narendra modi,0,0.35,incorrect,albert einstein,0,0.0,incorrect,mr. darcy,0,0.15,incorrect,house,0,0.22,incorrect,mahmud ii,0,0.15,incorrect,mehmet akif,0,0.0,incorrect,nguyen phu trong,0,0.1,incorrect,viet nam,0,0.0,incorrect,madrid,0,0.4,incorrect,madrid,0,0.4,incorrect,house,0,0.22,incorrect,mehmet akif,0,0.0,incorrect,viet nam,0,0.0,incorrect,madrid,0,0.4,incorrect
"['alicia', 'alice']",shakespeare,0,0.25,incorrect,oyinbo,0,0.18,incorrect,nelson mandela,0,0.3,incorrect,jesus,0,0.2,incorrect,ram,0,0.25,incorrect,madagascar,0,0.38,incorrect,alice,1,1.0,correct,charles dickens,0,0.5,incorrect,odul,0,0.22,incorrect,odul,0,0.22,incorrect,hanh nhan,0,0.27,incorrect,chi,0,0.44,incorrect,lucia,0,0.73,correct,europa,0,0.18,incorrect,charles dickens,0,0.5,incorrect,odul,0,0.22,incorrect,chi,0,0.44,incorrect,europa,0,0.18,incorrect
"['alicia', 'alice']",thimble,0,0.33,incorrect,yoruba,0,0.18,incorrect,job,0,0.0,incorrect,jesus,0,0.2,incorrect,ramayana,0,0.29,incorrect,ary,0,0.25,incorrect,alice,1,1.0,correct,elizabeth,0,0.43,incorrect,muhtar,0,0.18,incorrect,ali,0,0.75,correct,nguyen huu huan,0,0.1,incorrect,minh,0,0.22,incorrect,don quijote,0,0.25,incorrect,don quijote,0,0.25,incorrect,elizabeth,0,0.43,incorrect,ali,0,0.75,correct,minh,0,0.22,incorrect,don quijote,0,0.25,incorrect
"['alicia', 'alice']",nelson mandela,0,0.3,incorrect,yoruba,0,0.18,incorrect,jesus,0,0.2,incorrect,tahutahu,0,0.29,incorrect,lelaa,0,0.4,incorrect,soa,0,0.25,incorrect,alice,1,1.0,correct,alice,1,1.0,correct,aladdin,0,0.5,incorrect,gozu,0,0.0,incorrect,chat long,0,0.29,incorrect,nguyen du,0,0.14,incorrect,eliza,0,0.55,incorrect,disney,0,0.36,incorrect,alice,1,1.0,correct,gozu,0,0.0,incorrect,nguyen du,0,0.14,incorrect,disney,0,0.36,incorrect
"['alicia', 'alice']",nelson mandela,0,0.3,incorrect,nigeria,0,0.46,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,nelson,0,0.18,incorrect,yoda,0,0.22,incorrect,alice,1,1.0,correct,alison,0,0.55,incorrect,aptal,0,0.4,incorrect,ali,0,0.75,correct,ngoc,0,0.22,incorrect,ngoc,0,0.22,incorrect,ella,0,0.4,incorrect,maria,0,0.55,incorrect,alison,0,0.55,incorrect,ali,0,0.75,correct,ngoc,0,0.22,incorrect,maria,0,0.55,incorrect
