,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
EuroLLM-9B-Instruct,3.0952380952380953,2.443609022556391,2.506265664160401,1.2531328320802004,0.7236842105263158,0.5921052631578947,0.32894736842105265,0.7236842105263158,0.6578947368421053,1.4473684210526316,1.5873015873015872,1.7543859649122806,2.255639097744361,1.1904761904761905,0.4605263157894737,0.8552631578947368,0.19736842105263158,0.7894736842105263,0.6578947368421053,0.9868421052631579
Llama-3.1-405b,25.712347354138398,13.704206241519675,8.955223880597014,5.359565807327002,2.7137042062415198,2.2388059701492535,1.0854816824966078,1.2211668928086838,3.4599728629579376,2.8493894165535956,4.681139755766622,1.9674355495251017,2.5780189959294435,1.0854816824966078,1.0854816824966078,0.8819538670284939,0.6105834464043419,0.8141112618724559,0.8819538670284939,1.492537313432836
Llama-3.1-70B-Instruct-quantized.w4a16,11.785714285714286,6.829573934837093,4.761904761904762,2.318295739348371,1.3157894736842106,0.9868421052631579,0.39473684210526316,1.25,1.3157894736842106,1.0526315789473684,2.8968253968253967,1.7543859649122806,1.9423558897243107,1.3157894736842106,0.39473684210526316,0.5921052631578947,0.32894736842105265,0.8552631578947368,0.5921052631578947,0.5921052631578947
Llama-3.1-70B-Instruct-quantized.w8a16,8.214285714285714,2.944862155388471,2.944862155388471,1.6290726817042607,0.39473684210526316,0.39473684210526316,0.19736842105263158,0.6578947368421053,0.39473684210526316,0.32894736842105265,1.4682539682539681,1.3157894736842106,1.5037593984962405,0.8145363408521303,0.39473684210526316,0.32894736842105265,0.32894736842105265,0.5263157894736842,0.32894736842105265,0.6578947368421053
Llama-3.1-70B-Instruct_,11.944444444444445,7.518796992481203,5.2631578947368425,2.443609022556391,1.25,1.25,0.2631578947368421,0.9868421052631579,1.513157894736842,1.118421052631579,3.0952380952380953,2.0050125313283207,1.6917293233082706,1.3784461152882206,0.8552631578947368,0.5263157894736842,0.2631578947368421,0.7236842105263158,0.7236842105263158,0.7894736842105263
Llama-3.1-8B-Instruct-quantized.w4a16,5.515873015873016,1.8170426065162908,2.506265664160401,1.1904761904761905,0.7894736842105263,0.7894736842105263,0.5263157894736842,0.5921052631578947,0.2631578947368421,1.7763157894736843,2.2222222222222223,1.7543859649122806,2.318295739348371,1.2531328320802004,0.5263157894736842,0.5263157894736842,0.32894736842105265,0.5921052631578947,0.39473684210526316,0.8552631578947368
Llama-3.1-8B-Instruct-quantized.w8a16,3.755633450175263,1.1726384364820848,1.1400651465798046,0.9120521172638436,0.30060120240480964,0.501002004008016,0.10020040080160321,0.36740146960587844,0.26720106880427524,0.8350033400133601,2.3015873015873014,1.6290726817042607,1.5037593984962405,0.9398496240601504,0.39473684210526316,0.4605263157894737,0.13157894736842105,0.5263157894736842,0.13157894736842105,1.0526315789473684
Llama-3.1-8B-Instruct_,5.873015873015873,2.506265664160401,2.506265664160401,1.6917293233082706,0.5921052631578947,0.8552631578947368,0.19736842105263158,0.6578947368421053,0.39473684210526316,1.3157894736842106,2.2222222222222223,1.5664160401002507,1.3157894736842106,0.8145363408521303,0.39473684210526316,0.5921052631578947,0.19736842105263158,0.4605263157894737,0.13157894736842105,1.118421052631579
Llama-3.3-70B-Instruct,12.261904761904763,7.080200501253133,4.135338345864661,2.380952380952381,1.513157894736842,1.381578947368421,0.39473684210526316,1.0526315789473684,1.5789473684210527,1.3157894736842106,3.134920634920635,1.6917293233082706,1.8796992481203008,1.1278195488721805,0.5921052631578947,0.6578947368421053,0.19736842105263158,0.4605263157894737,0.5921052631578947,0.9210526315789473
OLMo-2-1124-13B-Instruct,6.309523809523809,1.6290726817042607,0.8771929824561403,0.5012531328320802,0.4605263157894737,0.7236842105263158,0.13157894736842105,0.6578947368421053,0.4605263157894737,0.5921052631578947,1.5476190476190477,0.6892230576441103,0.6892230576441103,0.6265664160401002,0.5263157894736842,0.32894736842105265,0.19736842105263158,0.7236842105263158,0.32894736842105265,0.4605263157894737
OLMo-2-1124-7B-Instruct,5.396825396825397,1.9423558897243107,2.882205513784461,0.8771929824561403,0.4605263157894737,0.9868421052631579,0.2631578947368421,0.6578947368421053,0.39473684210526316,1.3157894736842106,1.9047619047619047,1.0025062656641603,2.130325814536341,0.8771929824561403,0.6578947368421053,0.6578947368421053,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.8552631578947368
Qwen2.5-7B-Instruct-1M,1.507936507936508,1.0651629072681705,1.5664160401002507,0.7518796992481203,0.5921052631578947,0.7894736842105263,0.19736842105263158,0.5263157894736842,0.32894736842105265,0.8552631578947368,0.9126984126984127,0.6892230576441103,1.3157894736842106,1.1904761904761905,0.4605263157894737,0.5921052631578947,0.19736842105263158,0.8552631578947368,0.2631578947368421,0.7236842105263158
gpt-4o-2024-11-20,23.854337152209492,20.394736842105264,10.526315789473685,13.223684210526315,5.723684210526316,3.3552631578947367,1.118421052631579,2.5,5.328947368421052,6.842105263157895,5.687397708674305,3.3552631578947367,3.4210526315789473,1.644736842105263,1.1842105263157894,1.381578947368421,0.5263157894736842,1.1842105263157894,1.1842105263157894,2.236842105263158
